  Hz	 Vrms	dBV	deg
100.0	0.011	-39.235
200.0	0.008	-41.650
300.0	0.009	-40.900
400.0	0.008	-41.917
500.0	0.009	-40.726
600.0	0.007	-43.291
700.0	0.010	-40.086
800.0	0.010	-40.219
900.0	0.012	-38.421
1000.0	0.012	-38.336
2000.0	0.015	-36.662
3000.0	0.021	-33.525
4000.0	0.024	-32.381
5000.0	0.030	-30.425
6000.0	0.035	-29.104
7000.0	0.039	-28.090
8000.0	0.046	-26.767
9000.0	0.052	-25.640
10000	0.059	-24.516
